Post_ID,Platform,Topic,Post_Text,Likes,Shares,Sentiment,Date
2729,4,2,20,1456,64,1,200
2730,0,3,12,858,258,1,126
2731,4,1,25,485,100,1,341
2732,4,3,25,984,69,1,66
2733,1,3,18,1035,251,1,352
2734,1,2,27,2670,577,0,230
2735,0,5,12,361,6,1,296
2736,3,1,1,993,781,2,253
2737,1,1,6,1808,373,2,23
2738,2,5,9,719,35,1,195
2739,5,6,10,2843,654,0,105
2740,0,6,12,540,187,1,220
2741,1,0,16,928,623,0,185
2742,1,4,7,539,89,1,247
2743,5,1,3,1328,409,2,10
2744,5,4,14,221,689,0,188
2745,3,2,2,826,963,2,29
2746,1,4,4,2767,101,0,331
2747,4,2,7,282,27,1,164
2748,5,2,15,427,565,0,111
2749,4,2,4,2208,492,0,203
2750,4,1,11,1459,6,1,71
2751,1,0,6,3960,478,2,15
2752,1,5,2,850,954,2,157
2753,2,4,21,1178,387,0,172
2754,1,5,12,1471,43,1,246
2755,3,6,9,1193,204,1,65
2756,5,3,5,2994,375,2,353
2757,5,4,13,1481,256,0,208
2758,0,6,26,373,470,2,334
2759,4,2,20,1105,287,1,244
2760,5,1,6,722,972,2,68
2761,3,3,2,4180,270,2,110
2762,3,6,5,2144,702,2,345
2763,5,0,14,1862,638,0,250
2764,4,4,14,1880,578,0,262
2765,4,5,3,1599,705,2,245
2766,1,1,29,2874,239,0,119
2767,5,3,22,514,141,1,131
2768,3,5,7,1491,180,1,317
2769,0,4,0,1989,344,2,9
2770,5,5,4,1235,60,0,295
2771,2,1,29,1499,479,0,97
2772,5,6,28,29,543,0,8
2773,4,6,2,1392,341,2,318
2774,4,3,29,613,403,0,221
2775,5,1,2,3259,497,2,133
2776,3,0,19,682,207,1,52
2777,2,2,27,1769,336,0,198
2778,4,6,16,2988,238,0,272
2779,1,4,22,85,151,1,40
2780,2,2,19,1202,227,1,269
2781,2,3,21,1766,395,0,259
2782,0,2,27,1625,697,0,139
2783,5,5,7,666,249,1,162
2784,0,0,16,625,304,0,227
2785,5,4,19,960,297,1,2
2786,0,3,18,273,248,1,96
2787,5,3,22,313,32,1,272
2788,3,4,9,411,158,1,160
2789,5,0,28,681,630,0,154
2790,2,5,26,4487,516,2,181
2791,0,1,22,1448,11,1,134
2792,1,4,25,35,84,1,250
2793,2,1,8,3599,770,2,123
2794,0,0,11,1352,90,1,17
2795,3,2,25,954,225,1,356
2796,1,6,29,2946,297,0,140
2797,5,4,18,208,266,1,310
2798,1,5,27,1964,434,0,168
2799,3,2,26,1913,706,2,231
2800,0,2,2,585,989,2,191
2801,2,2,21,2918,278,0,221
2802,4,5,0,2127,358,2,191
2803,3,4,29,1569,402,0,311
2804,1,5,18,1271,51,1,147
2805,4,4,28,1499,691,0,159
2806,0,6,24,3369,592,2,107
2807,1,6,29,665,79,0,355
2808,5,4,8,4022,832,2,26
2809,5,5,26,2086,265,2,173
2810,2,5,7,236,119,1,219
2811,0,2,26,3317,954,2,164
2812,2,2,1,3446,151,2,322
2813,5,1,8,720,259,2,286
2814,5,4,8,3678,149,2,33
2815,2,2,17,650,263,1,17
2816,5,6,0,3951,491,2,49
2817,2,6,2,4139,328,2,66
2818,0,1,22,275,238,1,102
2819,1,4,21,2778,671,0,296
2820,2,6,5,1522,893,2,4
2821,2,3,13,825,442,0,282
2822,3,0,7,917,234,1,66
2823,4,4,29,1014,152,0,28
2824,1,5,0,746,805,2,192
2825,1,0,1,4741,420,2,44
2826,3,2,17,435,107,1,216
2827,1,4,28,1130,335,0,190
2828,0,5,29,2935,468,0,240
2829,0,4,16,2334,556,0,150
2830,3,6,20,85,254,1,0
2831,4,3,8,2309,600,2,299
2832,4,0,4,2150,506,0,293
2833,3,3,23,2616,107,2,227
2834,0,4,16,235,259,0,191
2835,3,0,8,2471,543,2,296
2836,1,3,18,595,245,1,110
2837,4,0,2,3445,149,2,173
2838,5,4,27,2451,345,0,140
2839,5,4,20,1308,247,1,326
2840,5,6,8,1207,780,2,22
2841,5,0,22,749,20,1,262
2842,0,6,26,3853,351,2,140
2843,3,0,20,211,168,1,95
2844,2,2,4,810,695,0,30
2845,4,3,26,1416,820,2,347
2846,0,2,11,394,146,1,152
2847,5,3,28,582,42,0,108
2848,2,4,16,2010,278,0,219
2849,1,1,29,2165,148,0,143
2850,5,2,0,396,775,2,305
2851,2,5,22,1238,186,1,162
2852,5,0,26,424,779,2,127
2853,2,5,6,2936,860,2,354
2854,1,5,18,689,76,1,32
2855,4,1,7,145,241,1,296
2856,1,4,28,2493,373,0,277
2857,0,2,7,861,21,1,58
2858,1,2,1,4510,339,2,225
2859,0,0,13,2357,688,0,337
2860,1,5,9,308,240,1,63
2861,3,2,26,2555,278,2,142
2862,5,6,8,1968,909,2,315
2863,5,3,16,2312,398,0,303
2864,5,0,16,82,130,0,133
2865,5,3,8,4287,741,2,176
2866,1,1,3,897,50,2,114
2867,4,2,6,2305,570,2,226
2868,5,4,5,4516,349,2,118
2869,0,1,7,1311,252,1,186
2870,2,4,1,4477,880,2,193
2871,4,1,9,97,57,1,150
2872,2,2,4,763,52,0,319
2873,2,1,21,31,309,0,31
2874,3,5,14,769,679,0,172
2875,5,3,5,360,361,2,330
2876,1,0,4,463,52,0,55
2877,4,0,21,2975,169,0,71
2878,3,1,4,2900,197,0,258
2879,0,2,12,152,210,1,243
2880,2,1,14,932,574,0,63
2881,0,2,24,1017,147,2,58
2882,1,2,27,2908,511,0,77
2883,4,3,16,1198,498,0,305
2884,0,0,17,1235,13,1,123
2885,1,6,14,763,594,0,295
2886,4,4,2,2905,891,2,99
2887,3,0,14,1904,483,0,92
2888,0,3,3,4091,829,2,327
2889,4,6,17,235,122,1,208
2890,4,2,22,1288,85,1,252
2891,1,1,5,1652,408,2,266
2892,2,3,7,922,233,1,229
2893,0,4,21,728,21,0,341
2894,3,6,6,4708,361,2,139
2895,5,5,10,77,14,0,326
2896,3,3,5,2456,208,2,5
2897,5,1,10,1641,191,0,276
2898,0,5,16,1412,534,0,216
2899,1,5,12,1397,100,1,235
2900,4,3,17,1224,130,1,333
2901,1,2,19,348,147,1,230
2902,2,1,16,191,437,0,229
2903,0,4,18,976,23,1,322
2904,3,5,0,3687,454,2,119
2905,1,3,7,1220,73,1,260
2906,4,2,0,467,545,2,12
2907,5,0,1,1272,584,2,61
2908,4,6,14,358,574,0,263
2909,1,6,13,868,273,0,17
2910,2,1,13,752,632,0,363
2911,5,0,24,4340,968,2,84
2912,3,2,25,1491,205,1,89
2913,1,0,22,1400,137,1,108
2914,2,2,26,1918,466,2,162
2915,5,5,10,2217,294,0,197
2916,3,5,27,2337,128,0,281
2917,1,0,6,4744,810,2,117
2918,3,6,2,2385,317,2,58
2919,4,5,12,428,32,1,174
2920,3,6,10,2415,32,0,178
2921,5,4,19,635,163,1,243
2922,3,5,19,1388,96,1,277
2923,1,0,3,3387,970,2,186
2924,2,0,11,523,296,1,214
2925,3,4,10,907,320,0,325
2926,5,3,4,533,551,0,4
2927,2,5,19,409,44,1,159
2928,1,6,0,1385,522,2,259
2929,0,6,24,322,861,2,84
2930,2,6,10,113,627,0,197
2931,1,3,2,4160,163,2,170
2932,1,3,9,1364,273,1,27
2933,5,1,25,20,128,1,45
2934,4,1,28,2723,78,0,101
2935,3,1,3,3718,992,2,66
2936,1,2,12,1149,142,1,286
2937,5,3,4,605,311,0,15
2938,2,6,21,486,651,0,153
2939,1,5,23,4187,645,2,2
2940,4,1,12,922,257,1,128
2941,0,1,20,1398,283,1,229
2942,4,2,6,2956,694,2,276
2943,3,0,1,840,366,2,19
2944,1,6,13,2920,590,0,323
2945,5,3,3,3667,806,2,20
2946,0,5,16,926,411,0,323
2947,2,1,17,794,53,1,75
2948,5,2,5,4435,300,2,138
2949,3,0,14,1244,343,0,280
2950,2,5,0,4107,571,2,70
2951,1,5,26,4183,933,2,182
2952,5,2,19,735,36,1,142
2953,0,0,3,4957,466,2,278
2954,0,2,15,1524,254,0,234
2955,2,2,14,1700,360,0,329
2956,0,2,28,2115,482,0,263
2957,4,6,24,1228,925,2,195
2958,3,2,17,1188,158,1,122
2959,3,6,22,793,110,1,339
2960,4,4,7,553,65,1,250
2961,0,1,12,201,66,1,339
2962,0,2,23,2268,702,2,289
2963,0,5,21,1163,244,0,321
2964,4,1,25,1455,259,1,282
2965,1,5,21,651,505,0,46
2966,5,0,28,2135,654,0,228
2967,0,4,29,2311,590,0,333
2968,3,1,24,3817,328,2,75
2969,0,2,28,1852,323,0,77
2970,5,2,10,451,663,0,190
2971,2,1,2,855,522,2,62
2972,2,2,14,2894,343,0,319
2973,3,2,25,807,78,1,353
2974,0,3,2,2212,803,2,33
2975,0,5,15,715,326,0,13
2976,5,5,14,2476,153,0,138
2977,2,0,21,217,372,0,356
2978,3,1,20,994,143,1,267
2979,5,1,22,262,65,1,254
2980,3,5,12,1098,114,1,254
2981,0,3,23,155,296,2,36
2982,0,1,7,125,91,1,103
2983,3,2,19,1260,36,1,181
2984,1,5,11,759,135,1,38
2985,3,2,13,2328,429,0,112
2986,5,2,26,1421,433,2,359
2987,2,2,7,1422,41,1,45
2988,3,0,20,1015,192,1,94
2989,3,5,4,1736,546,0,146
2990,5,6,15,2278,544,0,343
2991,5,1,28,359,71,0,83
2992,2,1,28,105,502,0,220
2993,3,1,22,801,159,1,256
2994,5,3,24,709,802,2,154
2995,2,2,24,1317,330,2,239
2996,4,3,4,2830,180,0,297
2997,1,1,27,834,44,0,312
2998,3,3,11,77,191,1,4
2999,4,5,22,795,291,1,164
3000,0,5,15,412,332,0,6
3001,2,0,9,1323,204,1,180
3002,5,5,26,1808,75,2,107
3003,4,0,27,890,363,0,245
3004,5,5,15,52,435,0,10
3005,4,5,20,1256,107,1,300
3006,0,0,23,1793,798,2,152
3007,3,0,12,657,236,1,248
3008,5,3,4,1814,31,0,260
3009,0,6,9,395,117,1,290
3010,4,6,29,2899,600,0,236
3011,2,6,17,557,247,1,8
3012,0,3,1,4609,793,2,103
3013,3,0,6,3085,304,2,228
3014,1,2,27,2098,34,0,127
3015,4,4,9,295,141,1,236
3016,2,2,5,4885,966,2,227
3017,4,3,20,1287,198,1,92
3018,3,4,28,2464,639,0,295
3019,5,1,3,211,211,2,210
3020,5,1,17,58,258,1,154
3021,5,6,11,383,126,1,200
3022,1,2,3,3612,487,2,322
3023,2,5,25,187,87,1,75
3024,0,6,27,2936,392,0,358
3025,1,1,7,1485,202,1,364
3026,2,1,7,1499,94,1,334
3027,3,1,4,786,69,0,172
3028,3,2,12,1378,192,1,111
3029,4,5,24,2075,356,2,178
3030,2,3,8,4908,228,2,134
3031,3,2,27,2533,280,0,290
3032,5,4,27,2575,679,0,252
3033,1,6,24,3886,792,2,26
3034,0,1,0,4524,836,2,56
3035,2,0,18,1243,246,1,32
3036,5,5,27,1092,369,0,73
3037,4,3,15,1723,587,0,248
3038,1,4,18,1450,124,1,144
3039,2,3,11,1498,222,1,333
3040,1,6,3,2114,568,2,246
3041,1,1,4,954,597,0,340
3042,3,3,11,831,215,1,312
3043,3,4,19,910,135,1,344
3044,1,3,18,267,59,1,354
3045,4,5,26,2711,527,2,169
3046,5,2,8,1744,805,2,205
3047,3,5,24,666,488,2,312
3048,2,4,14,229,30,0,118
3049,5,2,15,552,441,0,128
3050,4,1,5,176,222,2,348
3051,0,5,21,2880,144,0,266
3052,3,6,18,924,251,1,184
3053,1,6,3,4998,635,2,230
3054,2,0,13,2100,695,0,53
3055,3,2,11,731,126,1,192
3056,5,0,25,1303,235,1,182
3057,0,3,15,1788,100,0,243
3058,4,4,1,2293,334,2,75
3059,2,0,12,785,245,1,266
3060,3,6,17,1291,65,1,100
3061,5,0,25,19,244,1,300
3062,4,2,10,724,236,0,271
3063,0,1,3,2362,316,2,210
3064,3,2,23,409,188,2,209
3065,5,2,19,621,27,1,365
3066,0,4,23,1260,420,2,297
3067,3,4,2,4741,458,2,328
3068,0,3,18,310,42,1,27
3069,1,3,26,3172,796,2,82
3070,4,3,17,1422,86,1,61
3071,4,3,27,1699,260,0,221
3072,2,1,9,776,167,1,322
3073,2,5,16,2699,261,0,307
3074,0,1,14,1187,614,0,141
3075,2,5,27,238,475,0,198
3076,0,1,15,2360,25,0,46
3077,3,0,0,2455,289,2,173
3078,5,4,1,169,895,2,347
3079,1,3,3,2001,426,2,248
3080,0,1,4,594,467,0,179
3081,3,4,5,382,667,2,321
3082,0,2,18,1096,258,1,340
3083,0,2,15,2312,639,0,272
3084,4,2,20,863,41,1,96
3085,3,0,22,607,6,1,291
3086,2,2,21,1113,513,0,75
3087,0,6,17,575,147,1,26
3088,5,3,2,3130,64,2,314
3089,5,4,4,2025,427,0,106
3090,2,2,25,699,80,1,164
3091,3,3,13,2093,81,0,2
3092,3,3,29,379,17,0,264
3093,4,4,19,970,38,1,360
3094,0,3,8,1317,475,2,310
3095,0,3,5,4973,237,2,356
3096,5,5,1,3297,420,2,217
3097,0,3,29,1566,619,0,131
3098,0,2,24,4833,732,2,219
3099,3,1,29,1246,236,0,326
3100,4,2,21,990,245,0,278
3101,0,1,20,269,119,1,30
3102,2,3,22,1055,14,1,124
3103,4,0,9,1030,187,1,128
3104,2,4,4,917,418,0,356
3105,1,4,25,862,123,1,115
3106,4,6,27,494,187,0,224
3107,4,1,0,757,427,2,119
3108,4,2,17,394,147,1,312
3109,5,4,18,335,232,1,322
3110,5,5,1,3353,207,2,13
3111,1,6,1,2515,974,2,262
3112,4,3,11,693,264,1,329
3113,3,5,11,144,64,1,315
3114,5,5,8,318,322,2,234
3115,4,0,7,605,165,1,306
3116,3,1,14,1503,481,0,306
3117,4,4,9,1195,121,1,204
3118,5,5,27,1495,94,0,317
3119,1,5,23,3977,642,2,298
3120,3,4,24,3491,557,2,348
3121,5,1,12,972,193,1,241
3122,0,1,9,132,213,1,119
3123,2,3,5,2499,244,2,154
3124,4,5,0,4414,585,2,93
3125,5,5,20,1073,225,1,17
3126,1,3,29,1046,411,0,148
3127,1,0,10,2324,104,0,165
3128,5,4,10,2948,621,0,346
3129,0,0,21,426,354,0,181
3130,3,5,3,143,681,2,150
3131,5,6,10,1501,337,0,235
3132,5,4,0,1154,799,2,291
3133,1,4,19,721,20,1,291
3134,0,5,15,2107,169,0,23
3135,1,0,29,1627,84,0,134
3136,1,1,14,186,557,0,327
3137,1,4,27,265,539,0,127
3138,3,4,1,759,773,2,20
3139,3,6,5,4607,398,2,295
3140,1,0,6,792,55,2,146
3141,4,2,4,2384,530,0,2
3142,1,4,22,1489,220,1,313
3143,5,6,21,2621,373,0,202
3144,3,6,4,291,474,0,346
3145,3,3,4,707,340,0,240
3146,3,6,14,682,506,0,60
3147,1,5,26,3617,72,2,350
3148,2,3,8,4705,820,2,273
3149,2,3,16,1947,109,0,178
3150,4,0,5,2627,171,2,104
3151,4,6,4,2356,672,0,179
3152,4,6,9,30,30,1,29
3153,2,2,7,1487,128,1,173
3154,2,2,23,4785,508,2,86
3155,0,3,21,1729,333,0,41
3156,2,0,0,3033,471,2,335
3157,3,3,9,33,267,1,293
3158,2,4,26,4925,464,2,227
3159,2,1,8,2105,177,2,289
3160,5,0,8,1983,717,2,115
3161,0,0,13,2364,652,0,285
3162,1,3,18,199,23,1,74
3163,1,3,0,1363,297,2,70
3164,3,4,21,734,252,0,313
3165,0,3,13,892,198,0,256
3166,4,4,22,261,129,1,26
3167,4,5,20,1047,87,1,60
3168,4,5,0,3491,548,2,195
3169,4,4,8,1678,394,2,89
3170,3,1,28,1093,365,0,45
3171,0,4,26,4748,906,2,86
3172,4,5,24,4060,838,2,205
3173,3,2,7,54,193,1,354
3174,4,3,21,2257,355,0,145
3175,3,0,24,3249,249,2,271
3176,3,1,4,1592,267,0,245
3177,1,5,24,1723,787,2,97
3178,0,5,25,880,95,1,230
3179,3,4,3,3661,801,2,323
3180,2,3,19,386,80,1,353
3181,3,3,12,1299,255,1,0
3182,2,0,22,87,80,1,264
3183,0,0,20,773,209,1,131
3184,0,1,18,1398,126,1,53
3185,0,5,7,1245,178,1,210
3186,2,6,0,184,756,2,358
3187,3,6,12,877,122,1,71
3188,1,6,28,529,139,0,139
3189,4,6,26,3152,476,2,357
3190,5,0,17,1343,236,1,251
3191,4,1,13,1770,47,0,55
3192,3,0,23,4635,384,2,183
3193,2,1,14,456,408,0,294
3194,2,6,9,466,202,1,278
3195,3,2,21,2679,453,0,178
3196,1,0,26,3484,899,2,72
3197,1,3,20,237,251,1,184
3198,1,0,2,3842,678,2,51
3199,5,1,10,760,604,0,179
3200,0,6,3,1172,765,2,330
3201,2,0,26,3909,110,2,291
3202,2,2,15,1914,612,0,238
3203,5,0,2,4833,62,2,89
3204,4,0,28,1937,459,0,134
3205,4,6,23,992,769,2,70
3206,1,5,3,4882,349,2,352
3207,5,0,16,1138,101,0,186
3208,2,6,6,1841,393,2,147
3209,4,2,25,1172,122,1,331
3210,5,3,26,287,632,2,115
3211,4,4,14,1335,619,0,295
3212,2,3,6,4188,682,2,150
3213,0,6,0,1209,291,2,85
3214,0,6,23,4857,276,2,345
3215,2,4,29,353,52,0,288
3216,1,3,8,4374,313,2,105
3217,3,4,29,520,652,0,348
3218,0,1,5,1070,933,2,276
3219,5,5,27,758,378,0,364
3220,1,3,16,1174,458,0,89
3221,1,5,5,3240,229,2,62
3222,2,0,20,700,181,1,172
3223,0,1,6,2614,446,2,85
3224,5,5,29,1069,51,0,357
3225,2,0,18,856,7,1,270
3226,2,0,10,1585,665,0,144
3227,2,2,21,1787,573,0,117
3228,5,4,12,1328,201,1,139
3229,2,2,23,4275,741,2,48
3230,2,3,22,1203,286,1,147
3231,5,3,16,2548,192,0,192
3232,5,2,9,242,230,1,263
3233,3,6,10,2123,30,0,300
3234,2,3,15,2679,417,0,158
3235,2,6,18,51,269,1,45
3236,2,3,13,886,422,0,237
3237,5,6,4,168,584,0,359
3238,3,2,28,1118,462,0,153
3239,1,6,26,4903,247,2,98
3240,5,4,8,1797,238,2,340
3241,1,1,29,832,32,0,242
3242,3,1,6,2930,399,2,274
3243,5,0,1,4104,820,2,134
3244,1,6,0,1022,619,2,153
3245,4,2,3,3877,183,2,52
3246,5,2,1,1593,70,2,345
3247,2,2,7,49,196,1,287
3248,0,4,20,1181,20,1,171
3249,5,5,4,1601,280,0,87
3250,1,3,22,1408,124,1,96
3251,4,5,7,155,272,1,24
3252,1,2,20,1320,168,1,127
3253,1,1,28,2458,181,0,277
3254,3,2,9,782,125,1,221
3255,5,6,2,447,707,2,66
3256,2,3,12,333,126,1,350
3257,0,6,10,665,143,0,27
3258,4,5,17,1448,104,1,35
3259,5,0,4,1378,574,0,129
3260,0,0,29,49,249,0,221
3261,3,6,1,3167,441,2,177
3262,3,1,16,1057,33,0,128
3263,3,5,2,1963,143,2,136
3264,0,4,23,1223,315,2,81
3265,3,1,6,1452,611,2,4
3266,3,5,9,832,53,1,284
3267,4,6,1,4706,851,2,121
3268,5,4,8,1850,714,2,158
3269,0,0,12,1413,61,1,196
3270,0,0,9,761,282,1,80
3271,4,5,24,1720,422,2,120
3272,1,1,6,1017,300,2,363
3273,4,2,14,1562,635,0,128
3274,5,5,24,468,356,2,289
3275,0,3,1,4511,864,2,112
3276,4,2,16,1589,60,0,230
3277,4,1,27,858,472,0,122
3278,0,2,3,3694,609,2,128
3279,5,4,5,1858,146,2,5
3280,0,6,23,937,212,2,228
3281,5,5,14,777,580,0,47
3282,3,5,23,4717,578,2,80
3283,5,3,28,2020,542,0,99
3284,2,6,19,1182,218,1,310
3285,4,5,16,93,397,0,305
3286,5,4,13,891,627,0,200
3287,5,3,10,2153,357,0,214
3288,0,4,29,93,440,0,314
3289,1,6,24,971,448,2,32
3290,5,5,3,1063,767,2,119
3291,0,4,4,2411,14,0,218
3292,0,3,28,1586,611,0,340
3293,5,3,25,297,101,1,127
3294,4,3,20,1197,228,1,324
3295,4,2,4,2550,330,0,93
3296,2,1,27,1625,700,0,208
3297,2,1,12,931,142,1,280
3298,2,3,1,797,873,2,96
3299,4,3,22,1244,291,1,37
3300,5,2,28,2873,35,0,44
3301,3,2,11,817,289,1,80
3302,4,2,0,1171,649,2,103
3303,1,3,22,733,293,1,22
3304,5,0,28,308,694,0,9
3305,0,2,25,961,12,1,8
3306,2,3,23,3846,416,2,12
3307,3,5,10,2726,692,0,224
3308,4,2,0,277,457,2,13
3309,3,3,17,558,35,1,302
3310,2,4,13,1756,301,0,91
3311,3,0,17,652,42,1,10
3312,2,5,28,2261,69,0,211
3313,3,4,3,4053,581,2,94
3314,5,6,23,2960,968,2,252
3315,5,5,2,2074,623,2,131
3316,3,0,23,3951,424,2,355
3317,5,3,27,844,191,0,271
3318,1,4,19,12,286,1,67
3319,5,6,21,2358,581,0,206
3320,5,3,4,2651,613,0,150
3321,4,4,8,3494,637,2,116
3322,2,5,29,2699,124,0,113
3323,2,6,0,3420,67,2,16
3324,4,6,4,242,149,0,207
3325,2,0,0,3499,236,2,35
3326,1,1,4,2800,546,0,77
3327,1,5,9,133,58,1,338
3328,4,0,25,822,206,1,255
3329,2,3,15,526,457,0,204
3330,1,4,3,4417,158,2,108
3331,4,0,16,2539,433,0,308
3332,3,4,28,1741,445,0,211
3333,3,0,22,833,59,1,286
3334,2,2,15,2397,128,0,215
3335,5,5,27,1659,157,0,52
3336,4,1,29,780,333,0,3
3337,2,2,24,3168,145,2,119
3338,5,3,20,1284,13,1,148
3339,4,2,17,1010,67,1,347
3340,0,0,16,493,115,0,130
3341,0,6,18,896,66,1,359
3342,0,0,2,4581,97,2,244
3343,3,2,21,2182,40,0,351
3344,5,0,3,1184,998,2,66
3345,2,2,23,3653,303,2,8
3346,1,1,21,2393,511,0,110
3347,0,5,1,978,56,2,220
3348,5,1,29,2028,48,0,239
3349,5,6,23,2748,179,2,180
3350,5,4,20,1032,199,1,295
3351,0,3,0,2596,531,2,43
3352,4,2,27,104,245,0,290
3353,1,6,17,472,256,1,51
3354,1,5,18,1338,64,1,36
3355,5,2,22,754,118,1,196
3356,2,4,24,1489,782,2,195
3357,0,6,15,2561,35,0,123
3358,5,3,19,377,206,1,336
3359,5,4,23,546,818,2,266
3360,0,2,24,4491,387,2,158
3361,3,1,24,2404,313,2,364
3362,4,1,9,1146,114,1,20
3363,3,1,9,118,108,1,352
3364,2,4,14,1814,201,0,138
3365,4,0,23,1726,915,2,34
3366,1,4,25,39,17,1,229
3367,1,4,13,2202,125,0,211
3368,1,5,21,1737,76,0,44
3369,4,1,20,891,161,1,355
3370,2,0,29,2891,526,0,276
3371,1,2,8,3056,180,2,162
3372,2,3,16,1208,597,0,207
3373,2,2,5,2190,540,2,167
3374,4,1,2,1999,361,2,168
3375,2,5,3,4099,381,2,298
3376,4,0,11,1139,87,1,205
3377,3,2,21,2872,491,0,333
3378,5,6,13,2795,577,0,292
3379,2,5,19,531,159,1,162
3380,3,4,18,677,265,1,284
3381,4,4,24,3495,604,2,189
3382,3,3,11,619,76,1,260
3383,4,4,10,1206,575,0,278
3384,4,4,26,766,67,2,226
3385,3,0,17,1156,112,1,292
3386,0,3,20,667,71,1,60
3387,1,1,15,1072,144,0,138
3388,0,0,13,1665,634,0,354
3389,5,5,16,2676,59,0,178
3390,5,5,10,2748,19,0,275
3391,2,2,22,1045,282,1,86
3392,4,5,13,222,361,0,108
3393,3,5,4,2365,169,0,280
3394,5,4,17,322,257,1,316
3395,5,0,20,306,76,1,208
3396,2,1,17,262,11,1,173
3397,4,0,11,733,128,1,38
3398,0,5,2,418,435,2,259
3399,0,1,9,566,223,1,137
3400,5,0,8,3795,116,2,53
3401,2,6,0,3533,867,2,237
3402,5,4,1,2553,933,2,147
3403,3,0,12,356,272,1,266
3404,0,5,6,1577,348,2,355
3405,5,2,19,1090,288,1,86
3406,1,0,21,2091,449,0,33
3407,4,5,14,2493,448,0,152
3408,3,0,29,1564,96,0,246
3409,5,2,17,250,70,1,335
3410,4,0,13,2372,463,0,150
3411,0,3,8,4942,977,2,159
3412,1,3,16,1177,404,0,46
3413,1,6,21,2828,340,0,249
3414,4,6,8,4472,384,2,343
3415,2,1,29,1841,382,0,32
3416,3,6,17,320,168,1,168
3417,3,6,27,1234,369,0,29
3418,0,2,8,4381,826,2,88
3419,1,5,26,2980,629,2,263
3420,1,2,8,3601,147,2,307
3421,2,1,28,1611,205,0,227
3422,3,5,18,1155,23,1,173
3423,1,3,21,489,289,0,242
3424,1,5,27,20,492,0,40
3425,4,2,16,69,354,0,288
3426,4,3,6,1634,365,2,223
3427,5,4,13,2790,577,0,255
3428,2,2,11,1378,135,1,2
3429,1,0,26,1715,435,2,178
3430,2,3,26,4995,62,2,306
3431,4,2,28,1489,38,0,360
3432,3,1,21,327,192,0,295
3433,3,5,25,422,187,1,104
3434,0,0,27,893,595,0,214
3435,3,2,9,1404,111,1,176
3436,2,4,7,1362,17,1,207
3437,2,3,15,87,445,0,60
3438,0,3,16,1867,581,0,257
3439,3,3,17,51,215,1,1
3440,0,6,29,2625,64,0,59
3441,3,0,5,2023,57,2,13
3442,5,3,25,161,284,1,338
3443,0,0,18,328,135,1,145
3444,0,6,1,644,867,2,348
3445,5,0,0,4341,138,2,71
3446,1,6,7,260,221,1,166
3447,4,5,0,2444,452,2,279
3448,4,1,20,1420,209,1,146
3449,3,2,15,1022,578,0,236
3450,1,3,20,1371,192,1,166
3451,2,6,20,536,274,1,254
3452,3,5,1,1750,630,2,36
3453,2,5,23,1437,474,2,320
3454,3,5,28,1317,583,0,109
3455,5,4,15,106,348,0,314
3456,5,4,10,135,544,0,265
3457,1,4,0,1970,596,2,326
3458,5,3,28,1911,99,0,329
3459,0,3,1,3535,594,2,160
3460,0,5,21,400,333,0,20
3461,1,0,19,1248,63,1,17
3462,5,4,28,2188,634,0,362
3463,4,3,3,1804,960,2,101
3464,0,3,12,373,66,1,253
3465,2,0,24,164,166,2,238
3466,0,2,22,1148,104,1,83
3467,5,3,16,2914,469,0,267
3468,1,5,24,2613,792,2,100
3469,0,4,1,2697,218,2,100
3470,5,3,23,2905,295,2,51
3471,3,3,3,3678,860,2,283
3472,4,4,15,292,461,0,185
3473,3,1,5,322,167,2,225
3474,5,0,15,518,561,0,148
3475,3,3,18,582,78,1,195
3476,2,3,29,2423,29,0,301
3477,3,3,1,1864,447,2,337
3478,2,4,15,729,501,0,89
3479,3,5,14,1565,697,0,208
3480,0,6,17,1072,73,1,364
3481,5,0,19,303,283,1,185
3482,0,5,11,84,11,1,171
3483,0,1,1,2821,206,2,221
3484,2,6,15,1628,161,0,8
3485,5,5,6,4650,961,2,293
3486,4,1,19,477,100,1,337
3487,5,6,17,1238,181,1,143
3488,2,3,21,216,452,0,276
3489,4,5,7,595,282,1,99
3490,5,2,16,1426,10,0,133
3491,3,5,27,1253,358,0,214
3492,5,4,19,1326,213,1,314
3493,2,6,6,3158,420,2,170
3494,5,4,3,375,320,2,234
3495,1,5,3,1675,382,2,235
3496,3,5,18,490,187,1,327
3497,1,0,0,3242,443,2,89
3498,0,3,1,2727,933,2,292
3499,0,2,26,4285,699,2,179
3500,2,5,12,1006,278,1,168
3501,3,4,20,316,5,1,326
3502,3,4,1,1957,333,2,30
3503,5,4,8,3209,680,2,236
3504,4,5,13,670,445,0,207
3505,2,2,9,247,198,1,170
3506,4,3,7,1476,198,1,142
3507,3,5,2,290,452,2,63
3508,3,1,22,764,95,1,214
3509,5,6,28,714,117,0,300
3510,2,1,3,2162,442,2,127
3511,5,5,19,588,132,1,189
3512,4,0,18,206,160,1,71
3513,1,4,10,1210,410,0,256
3514,1,1,24,983,660,2,358
3515,3,2,10,2151,521,0,236
3516,1,2,14,523,137,0,262
3517,3,2,2,1978,245,2,349
3518,1,5,17,156,81,1,243
3519,2,6,13,2348,219,0,288
3520,2,6,16,1373,697,0,105
